

Run Date,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
01/10/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,1,96.5,,,,-96.5,1708.29,01/12/2022
01/10/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.6,320.84,,,,-192.5,1804.79,01/12/2022
01/10/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.25,318.97,,,,-79.74,1997.29,01/12/2022
01/10/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.25,321.76,,,,-80.44,2077.03,01/12/2022
01/10/2022,"YOU BOUGHT DROPBOX, INC. CLASS A COMMON STOCK (DBX) (Cash)",DBX,"DROPBOX, INC. CLASS A COMMON STOCK",Cash,6,23.26,,,,-139.55,2157.47,01/12/2022
01/10/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,3,20.16,,,,-60.48,2297.02,01/12/2022
01/10/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,1,19.86,,,,-19.87,2357.50,01/12/2022
01/10/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.01,157,,,,-31.4,2377.37,01/12/2022
01/10/2022,"YOU BOUGHT ARK ETF TRUST INNOVATION ETF (ARKK) (Cash)",ARKK,"ARK ETF TRUST INNOVATION ETF",Cash,0.5,81.45,,,,-40.73,2408.77,01/12/2022
01/07/2022,"YOU BOUGHT FIRST TR EXCHANGE TRADED FD DOW JONE... (FDN) (Cash)",FDN,"FIRST TR EXCHANGE TRADED FD DOW JONES I",Cash,2,212.3,,,,-424.6,1449.50,01/11/2022
01/06/2022,"YOU BOUGHT TATTOOED CHEF INC COM CL A (TTCFQ) (Cash)",TTCFQ,"TATTOOED CHEF INC COM CL A",Cash,3,13.72,,,,-41.15,874.10,01/10/2022
01/06/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,4,20.56,,,,-82.23,915.25,01/10/2022
01/06/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.015,162,,,,-48.6,997.48,01/10/2022
01/06/2022,"YOU BOUGHT ARK ETF TRUST INNOVATION ETF (ARKK) (Cash)",ARKK,"ARK ETF TRUST INNOVATION ETF",Cash,0.5,83.54,,,,-41.77,1046.08,01/10/2022
01/05/2022,"YOU BOUGHT VIRGIN GALACTIC HOLDINGS INC COM 1 F... (92766K106) (Cash)",92766K106,"VIRGIN GALACTIC HOLDINGS INC COM 1 FOR ",Cash,1,12.06,,,,-12.06,1087.85,01/07/2022
01/05/2022,"YOU BOUGHT VIRGIN GALACTIC HOLDINGS INC COM 1 F... (92766K106) (Cash)",92766K106,"VIRGIN GALACTIC HOLDINGS INC COM 1 FOR ",Cash,0.5,12.06,,,,-6.03,1099.91,01/07/2022
01/05/2022,"YOU BOUGHT TATTOOED CHEF INC COM CL A (TTCFQ) (Cash)",TTCFQ,"TATTOOED CHEF INC COM CL A",Cash,1,14.79,,,,-14.79,1105.94,01/07/2022
01/05/2022,"YOU BOUGHT TATTOOED CHEF INC COM CL A (TTCFQ) (Cash)",TTCFQ,"TATTOOED CHEF INC COM CL A",Cash,0.5,14.79,,,,-7.39,1120.73,01/07/2022
01/05/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,2,99.19,,,,-198.37,1128.12,01/07/2022
01/05/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.25,327.29,,,,-81.82,1326.49,01/07/2022
01/05/2022,"YOU BOUGHT DROPBOX, INC. CLASS A COMMON STOCK (DBX) (Cash)",DBX,"DROPBOX, INC. CLASS A COMMON STOCK",Cash,3,23.77,,,,-71.3,1408.31,01/07/2022
01/05/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,4,20.91,,,,-83.62,1479.61,01/07/2022
01/05/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.015,165,,,,-49.55,1563.23,01/07/2022
01/05/2022,"YOU BOUGHT ARK ETF TRUST INNOVATION ETF (ARKK) (Cash)",ARKK,"ARK ETF TRUST INNOVATION ETF",Cash,0.75,86.27,,,,-64.7,1612.78,01/07/2022

